txn_id,customer,error_type,error_msg,timestamp
T101851,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101863,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101867,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T101870,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101871,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T101880,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101885,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101893,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101899,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101915,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T101917,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101918,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T101921,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101927,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T101932,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T101940,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T101947,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101952,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101954,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T101955,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101966,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T101977,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T101979,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101980,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101983,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T101989,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T101991,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101995,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T101996,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102002,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102003,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102010,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102012,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102019,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102028,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102031,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102036,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102039,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102040,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102049,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102052,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102054,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102058,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102063,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102064,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102066,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102072,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102073,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102078,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102082,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102085,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102088,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102090,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102095,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102096,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102100,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102103,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102115,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102116,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102120,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102125,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102128,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102130,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102132,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102139,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102140,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102144,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102150,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102152,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102153,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102156,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102163,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102166,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102172,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102173,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102176,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102177,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102195,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102203,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102209,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102214,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102219,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102225,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102229,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102231,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102237,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102238,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102242,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102248,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102253,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102263,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102268,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102269,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102279,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102281,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102283,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102286,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102287,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102288,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102294,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102321,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102323,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102326,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102334,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102335,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102343,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102344,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102349,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102353,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102355,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102356,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102359,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102364,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102374,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102381,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102385,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102390,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102391,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102396,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102399,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102405,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102406,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102408,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102414,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102416,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102421,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102423,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102426,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102432,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102439,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102449,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102470,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102471,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102476,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102486,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102487,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102491,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102492,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102495,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102506,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102507,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102516,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102517,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102533,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102536,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102540,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102553,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102555,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102563,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102569,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102592,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102594,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102595,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102597,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102602,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102606,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102613,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102623,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102625,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102626,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102628,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102647,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102650,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102653,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102656,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102658,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102659,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102672,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102681,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102682,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102684,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102691,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102697,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102700,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102701,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102717,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102738,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102739,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102746,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102747,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102752,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102772,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102779,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102783,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102786,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102787,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102791,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102803,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102810,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102812,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102818,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102826,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102835,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102839,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102840,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102842,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102845,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102846,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102849,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102853,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102857,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102860,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102876,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102878,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102881,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102886,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102887,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102889,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102893,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102896,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102899,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102905,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102907,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102908,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102910,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102919,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102928,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102929,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102932,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102935,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102945,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102946,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102955,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102969,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T102972,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T102975,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103001,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103002,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103013,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103020,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103042,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103044,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103053,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103058,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103068,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103069,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103077,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103081,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103083,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103094,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103102,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103104,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103108,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103121,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103122,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103133,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103135,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103143,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103145,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103147,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103149,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103150,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103154,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103155,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103157,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103158,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103165,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103171,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103173,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103174,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103178,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103186,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103187,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103190,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103192,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103195,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103198,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103217,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103218,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103222,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103224,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103231,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103235,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103242,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103243,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103245,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103247,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103248,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103255,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103263,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103267,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103281,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103287,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103294,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103297,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103298,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103307,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103318,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103324,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103325,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103326,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103330,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103332,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103334,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103335,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103340,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103346,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103352,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103353,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103354,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103364,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103375,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103376,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103378,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103384,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103388,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103395,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103398,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103405,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103409,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103423,Alice,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103431,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103433,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103443,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103452,Charlie,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103459,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103471,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103488,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103491,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103508,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103510,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103514,David,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103520,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103530,Alice,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103531,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103534,Charlie,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103535,Frank,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103544,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103545,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103551,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103555,Eve,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103558,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103565,David,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103567,Frank,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103574,Bob,NegativeAmount,Amount cannot be negative,2026-03-13 20:37:47
T103576,Eve,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
T103580,Bob,InvalidAmount,could not convert string to float: 'Invalid',2026-03-13 20:37:47
