txn_id,customer,error_type,error_msg,timestamp
T205839,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205849,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205866,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205867,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T205870,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T205872,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205878,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T205879,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205887,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T205897,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205900,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205901,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205902,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205910,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205914,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205920,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T205921,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205925,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205932,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T205933,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205936,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205940,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T205946,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205970,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T205971,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T205972,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205987,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T205993,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205995,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T205998,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206000,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206003,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206013,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206015,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206016,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206032,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206036,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206046,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206055,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206057,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206058,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206070,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206086,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206087,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206096,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206101,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206105,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206107,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206127,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206130,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206138,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206144,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206146,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206147,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206151,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206159,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206161,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206162,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206167,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206170,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206177,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206178,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206192,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206199,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206210,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206212,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206213,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206215,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206216,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206217,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206224,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206264,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206267,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206268,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206272,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206278,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206284,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206288,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206299,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206301,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206307,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206322,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206332,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206338,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206340,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206345,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206348,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206353,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206356,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206363,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206365,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206370,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206371,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206382,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206389,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206398,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206400,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206402,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206411,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206413,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206424,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206437,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206443,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206450,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206451,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206464,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206466,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206469,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206478,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206480,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206484,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206505,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206507,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206512,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206521,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206524,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206534,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206536,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206539,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206547,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206548,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206552,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206553,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206558,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206561,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206568,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206576,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206582,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206584,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206585,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206586,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206591,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206596,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206597,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206605,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206607,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206608,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206612,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206616,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206622,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206634,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206638,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206643,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206645,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206648,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206651,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206654,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206660,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206662,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206663,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206672,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206674,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206677,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206684,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206685,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206689,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206697,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206698,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206699,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206703,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206704,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206713,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206716,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206719,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206722,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206727,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206729,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206733,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206738,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206747,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206760,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206768,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206769,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206770,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206774,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206776,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206781,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206789,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206797,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206820,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206821,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206845,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206851,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206856,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206861,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206865,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206867,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206869,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206875,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206888,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206889,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206890,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206891,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206898,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206899,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206902,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206907,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206916,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206924,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206925,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206926,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206929,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206934,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206938,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206956,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206959,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206964,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206967,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206971,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206977,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206979,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206984,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206989,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206990,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T206991,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T206996,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207000,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207005,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207006,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207016,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207019,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207022,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207024,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207031,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207046,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207064,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207071,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207074,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207078,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207084,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207090,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207091,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207102,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207103,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207108,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207113,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207117,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207121,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207125,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207128,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207133,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207135,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207151,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207152,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207153,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207159,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207162,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207164,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207173,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207175,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207185,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207189,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207192,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207194,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207201,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207202,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207210,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207220,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207221,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207233,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207234,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207237,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207239,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207245,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207248,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207250,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207255,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207266,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207276,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207283,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207292,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207293,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207294,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207305,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207320,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207321,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207323,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207324,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207339,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207341,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207345,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207346,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207354,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207357,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207370,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207376,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207377,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207388,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207401,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207418,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207423,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207424,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207426,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207435,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207437,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207448,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207457,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207458,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207459,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207461,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207462,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207471,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207475,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207502,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207505,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207511,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207518,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207528,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207532,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207534,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207536,Charlie,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207537,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207540,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207546,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207548,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207583,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207585,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207590,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207591,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207593,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207595,Eve,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207605,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207606,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207613,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207616,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207618,Alice,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207619,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207620,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207622,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207625,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207628,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207633,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207634,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207639,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207642,Bob,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207643,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207644,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207672,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207675,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207681,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207690,David,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207696,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207698,Frank,NegativeAmount,NegativeAmount,2026-03-23 21:43:13
T207700,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
T207703,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-23 21:43:13
